activity,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
0,14.285719305705225,-4.440697584706563,14.285719305705225,0.015153077058289721,0.6711858288245681,351.4249999999996,329.249,351.1746905440006,134,0,0.2529596070382699,-0.3603584828038339,0.3603584828038339,0.2529596070382699,1.3461538461538463,2.076923076923077,2.8461538461538463,10.586309794376936,-0.1829441397579413,4.210247434689546e-17,-2.7888002911974086,4.357822316649876e-16,-2.8712607987499728,1.7404596223575242,-1.1078146155772777,2.0782097323340993,1848.9150219888506,37.39230484541327,34.62785354997296,12.627853549972963,21.45491223658291,17.826387954736294,6.984747168236419,4.750365390788003,4.750365390788003,3.1234273272019424,3.1234273272019424,1.979494783736574,1.979494783736574,-2.659999999999999,5883706993.638017,4.984870691654702,7.296647595353457,3.483933765294684,182.4383886961504,15.596629976806003,7.229062919374096,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,4.39041504767482,0.0,0.0,18.127256122989884,66.9301046707009,38.6510239450842,16.529519941058755,39.464891033965436,16.810104661432565,0.0,15.596629976806003,5.893957685363079,12.745849802658759,19.490579052947837,59.85049849720071,0.0,11.126902983393991,10.619626706576751,4.39041504767482,0.0,0.0,30.374762052528595,0.0,11.711178526408974,49.148251045661794,48.46982616445783,4.235526234984602,22.02982791547505,0.0,56.92,136.53751938957373,9.184952231746642,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,30.279938802218776,194.99061780040503,0.0,13.844778584260451,-2.7512433461872217,-4.103994938019455,-8.199369276028,-8.074013512526246,-9.804534200833427,-12.402241111071088,0.0,0.2857142857142857,26,3,4,0,1,1,2,1,3,2,3,5,4,0,1,1,4,3.703400000000002,101.61960000000002,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.192993853727703,-4.465490973136316,15.192993853727703,0.062028077058290165,0.6544260733213253,369.4149999999996,348.247,369.1652687320006,140,0,0.2529596070915577,-0.3603584827208707,0.3603584827208707,0.2529596070915577,1.3703703703703705,2.185185185185185,3.0,11.177373330244059,-0.18294397203282806,6.296362710341726e-16,-2.7888002282097144,0.1061147087896823,-2.871260803997861,1.9090737397829647,-1.1078145947650977,2.0782097323341,1852.783851720517,37.392304845413264,34.00581802298219,13.00581802298219,21.454912236582913,17.51537019124091,7.1737294047410325,4.939347627292618,4.939347627292618,3.265164004580403,3.265164004580403,2.091843044846024,2.091843044846024,-2.7299999999999986,5883706993.638017,5.640374562085577,7.483676655235098,3.709932171659591,185.19895359890884,15.596629976806003,13.04628376041999,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,8.78083009534964,0.0,0.0,6.042418707663295,61.3666531790039,50.25689414444451,15.158761384888534,42.484547525470035,16.810104661432565,0.0,15.596629976806003,5.893957685363079,12.745849802658759,19.490579052947837,59.62530063058331,0.0,11.126902983393991,10.619626706576751,8.78083009534964,0.0,0.0,30.374762052528595,0.0,17.528399367454867,47.77749248949157,42.42740745679453,4.235526234984602,22.02982791547505,0.0,56.92,136.31232152295632,9.184952231746642,4.39041504767482,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,28.909180246048557,200.98086832352948,0.0,13.760866547223415,-2.8869198390065716,-4.747277250944626,-10.345694611028552,-7.901023232622119,-9.893075867500093,-12.467744069650973,0.0,0.2857142857142857,27,3,4,0,1,1,2,1,3,2,3,6,4,0,1,1,4,3.842500000000002,101.57760000000003,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.934587308701664,-4.456010975019954,13.934587308701664,0.024000813683804356,0.6100948579560255,361.44499999999965,338.2610000000001,361.17902697600067,138,0,0.2529596070382898,-0.36035848280380306,0.36035848280380306,0.2529596070382898,1.4074074074074074,2.2222222222222223,3.037037037037037,10.50992324892324,-0.1829443323201639,5.645782167044425e-17,-2.7888002915767034,0.03737079429550278,-2.871260799182619,1.7404342900335268,-1.1078146916599176,2.0996264970539102,1977.1834912642523,38.969655114602894,36.1581373674276,13.158137367427601,22.365595839105875,18.591529863463613,7.249889076963738,4.913445226899354,4.913445226899354,3.255998281565599,3.255998281565599,2.0770302609184013,2.0770302609184013,-2.92,13551341589.99079,5.114456052424747,7.759613021679259,3.781247165532879,190.20428800783236,15.596629976806003,9.044812796829662,2.8236841566564013,0.0,5.907179729351506,0.0,9.589074368143644,0.0,0.0,0.0,24.16967483065318,60.8876859630376,44.21447543678121,16.529519941058755,41.23977172653266,23.072316823763803,0.0,15.596629976806003,5.893957685363079,12.745849802658759,19.490579052947837,59.59672914785181,0.0,11.126902983393991,10.619626706576751,0.0,0.0,0.0,36.636974214859826,0.0,5.893957685363079,60.876998277600855,48.46982616445782,4.235526234984602,22.02982791547505,0.0,73.99,142.54596220255607,9.589074368143644,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,31.650697358388996,189.53517867856183,0.0,25.863772964206113,-2.7844632178709734,-5.228229055178081,-6.620699236126866,-7.630353748988556,-11.524943755007653,-12.443595962929184,0.0,0.2727272727272727,27,3,5,0,1,1,2,1,3,3,3,5,5,0,1,1,4,3.376800000000001,107.04910000000002,0,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.031273069214011,-4.525670006962514,14.031273069214011,0.15359744827683164,0.5408752558928132,423.51299999999964,394.2810000000002,423.2158064080008,164,0,0.2529592406901808,-0.4926920158847581,0.4926920158847581,0.2529592406901808,1.2580645161290323,2.0,2.7096774193548385,10.136323140702252,-0.2455357730340581,4.116755690362317e-17,-2.7888002932317093,3.554234708730414e-17,-2.8712609317203777,0.5621325887513466,-1.1078159558590805,2.1153686790172004,2186.763899884688,47.01362518897291,43.974633948355326,14.974633948355327,26.508266472185444,22.36215058962327,8.020509803123396,5.479941807827079,5.479941807827079,3.72464197797876,3.72464197797876,2.3903339951517135,2.3903339951517135,-3.19,606430387919.1084,5.587879240344241,9.305212956323347,4.31949380366494,222.54310882610935,29.807218838206154,1.4118420783282006,14.322707823224212,5.749511833283905,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,12.08483741532659,60.8876859630376,38.6510239450842,47.2386872108981,58.88037474088234,16.81010466143256,0.0,15.596629976806003,5.893957685363079,12.745849802658759,40.604436429595594,41.948440240828226,0.0,28.375438483245706,24.8302155679769,0.0,17.248535499851716,0.0,51.48861942917635,0.0,5.893957685363079,58.743560938853356,36.38498874913124,4.235526234984602,22.029827915475046,0.0,84.61000000000001,156.99785400970072,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,54.0858375568105,250.31904289953277,0.0,13.877675620937179,-3.000035419884593,-4.938764381028733,-11.133869835426628,-6.86782789700438,-10.098942886275573,-12.635861656012114,-10.771416444837921,0.375,31,3,7,0,1,1,2,1,3,5,3,7,10,0,1,1,4,3.5901000000000023,121.31760000000004,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.21577894293747,-4.4224353574259245,14.21577894293747,0.027666357061649105,0.6711858288245681,351.42499999999967,329.2490000000001,351.1746905440006,134,0,0.2529592406901803,-0.3603413388203171,0.3603413388203171,0.2529592406901803,1.3461538461538463,2.076923076923077,2.8461538461538463,10.587963871567963,-0.18294413987234667,2.7570835478869167e-16,-2.788800293312058,1.8175238722588098e-16,-2.8712609321950437,1.740615385382186,-1.107814607445926,2.0339401122414236,1848.9150219888506,37.39230484541327,34.62785354997296,12.627853549972963,21.45491223658291,17.826387954736294,6.984747168236419,4.750365390788003,4.750365390788003,3.1234273272019424,3.1234273272019424,1.9761956334553212,1.9761956334553212,-2.659999999999999,5880123156.159413,4.984870691654702,7.296647595353457,3.483933765294684,182.4383886961504,15.596629976806003,7.229062919374096,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,4.39041504767482,0.0,0.0,24.16967483065318,60.8876859630376,38.6510239450842,16.529519941058755,39.464891033965436,16.810104661432565,0.0,15.596629976806003,5.893957685363079,12.745849802658759,19.490579052947837,59.85049849720072,0.0,11.126902983393991,10.619626706576751,4.39041504767482,0.0,0.0,30.374762052528595,0.0,11.711178526408974,49.148251045661794,48.46982616445783,4.235526234984602,22.02982791547505,0.0,56.92,136.53751938957373,9.184952231746642,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,30.279938802218776,194.67879958249674,0.0,13.732060381914723,-2.707055268695145,-3.9656413561326183,-8.12688755434007,-7.981080959877369,-9.774999405791636,-12.355195419574684,0.0,0.2857142857142857,26,3,4,0,1,1,2,1,3,2,3,5,4,0,1,1,4,3.703400000000002,101.61960000000002,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.199109872750208,-4.427962568310279,15.199109872750208,0.05185380982053056,0.6711858288245681,351.4249999999996,329.249,351.1746905440006,134,0,0.25295924069037645,-0.3603413278026061,0.3603413278026061,0.25295924069037645,1.4230769230769231,2.230769230769231,3.076923076923077,10.605021972586076,-0.18294412277801844,2.0065347363939278e-16,-2.788800275305596,3.4626505619891466e-16,-2.8712609332449994,1.740618581211766,-1.1078146059596883,2.0339401122414245,1848.9150219888506,37.39230484541327,34.62785354997296,12.627853549972963,21.45491223658291,17.826387954736294,6.984747168236419,4.750365390788003,4.750365390788003,3.170672886328096,3.170672886328096,2.023441192581475,2.023441192581475,-2.659999999999999,5880123156.159413,4.984870691654702,7.296647595353457,3.3495354890189506,182.4383886961504,15.596629976806003,7.229062919374096,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,4.39041504767482,0.0,0.0,30.212093538316473,49.28181576367731,44.21447543678121,16.529519941058755,39.464891033965436,16.810104661432565,0.0,15.596629976806003,5.893957685363079,12.745849802658759,19.490579052947837,59.85049849720071,0.0,11.126902983393991,10.619626706576751,4.39041504767482,0.0,0.0,30.374762052528595,0.0,11.711178526408974,49.148251045661794,48.46982616445783,4.235526234984602,22.02982791547505,0.0,56.92,136.53751938957373,4.794537184071822,4.39041504767482,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,30.279938802218776,195.11766869102797,0.0,13.698706262489177,-2.7433620986166565,-4.336474689465952,-8.21776654176567,-7.848648852351573,-9.80071069770485,-12.369412073612455,0.0,0.2857142857142857,26,3,4,0,1,1,2,1,3,2,3,5,4,0,1,1,4,3.703400000000002,101.61960000000005,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.842104697556255,-4.43799658191572,13.842104697556255,0.03433302372831637,0.6708722718311702,347.4619999999996,322.26200000000006,347.1997624200007,134,0,0.2529592406901803,-0.3603413388204509,0.3603413388204509,0.2529592406901803,1.3846153846153846,2.1538461538461537,2.923076923076923,10.058299918323112,-0.24375182096174053,-1.2390816650672286e-16,-2.788800294656038,1.9479706050639148e-16,-2.871260932165533,0.11048295106738805,-1.107815037076291,2.0398914218745765,1939.4701194566783,39.892304845413264,37.74988907696374,12.749889076963738,22.666237101988102,19.38740571823168,7.0457649317318065,4.811383154283387,4.811383154283387,3.153936208949633,3.153936208949633,1.9914500743291654,1.9914500743291654,-2.5899999999999994,17396896580.01119,4.448257493478687,7.3400627842025346,3.5096942311687287,188.85270690812425,15.596629976806003,1.4118420783282006,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,41.81796373767676,55.65474066500669,42.76329961359487,16.529519941058755,39.18675165480127,16.81010466143256,0.0,15.596629976806003,5.893957685363079,19.597741919954437,19.490579052947837,59.59672914785181,0.0,11.126902983393991,10.619626706576751,0.0,0.0,0.0,30.374762052528595,0.0,12.745849802658757,58.82397820586947,48.46982616445783,4.235526234984602,22.029827915475046,0.0,56.92,143.13564215752052,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,34.39221447072944,205.38116298011533,0.0,13.80777167382794,-2.73452274962533,-5.025949238825566,-6.576903406379002,-7.742308795919196,-9.818034658890808,-15.541215804303409,0.0,0.3181818181818182,26,3,4,0,1,1,2,1,3,2,3,4,5,0,1,1,4,3.872720000000002,106.39860000000003,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.880264340111504,-4.4539601235823865,13.880264340111504,0.05391980058782009,0.5629719654098416,362.4769999999996,336.26900000000006,362.21066145200075,140,0,0.2529592406901803,-0.36034133882045083,0.36034133882045083,0.2529592406901803,1.3703703703703705,2.1481481481481484,2.925925925925926,10.055761942414712,-0.18294631485600257,-2.6578576752464053e-17,-2.7888002962368144,1.6029265258728586e-16,-2.8712609323789415,0.1104847216294464,-1.1078148156666703,2.0380344418018637,1999.5362057139344,41.469655114602894,39.1971026724637,13.197102672463696,23.609612774962166,20.005439706981573,7.269371729481786,4.923186553158376,4.923186553158376,3.2657396078246226,3.2657396078246226,2.0473517737666604,2.0473517737666604,-2.6299999999999994,45087972380.79802,4.672814580574507,7.943411882124651,3.8913707390193664,195.71368136978145,21.316346952532278,4.235526234984602,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,36.25451224597977,54.36630003940801,47.8894007417406,16.529519941058755,40.63967725528745,16.81010466143256,0.0,15.596629976806003,11.613674661089352,19.242709486974704,19.490579052947837,59.59672914785181,0.0,11.126902983393991,16.339343682303024,0.0,0.0,0.0,30.374762052528595,6.496859684315945,5.893957685363079,57.45321964969925,48.46982616445783,7.059210391641003,22.029827915475046,0.0,82.94,148.50032670026707,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,35.845140071215624,213.77490655241576,0.0,13.826344539523683,-2.77984117332183,-5.792312809312581,-6.61148134646776,-8.131501182750473,-9.868003180944203,-15.668111399142651,0.0,0.3181818181818182,27,5,5,0,1,1,2,1,3,3,4,5,6,0,1,1,4,3.0230000000000006,109.55300000000003,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.803838343184132,-4.415485244047239,13.803838343184132,0.00023487750625195147,0.6682372731723213,358.44499999999965,336.26900000000006,358.17936132400064,136,0,0.2529592406901803,-0.3603413388204031,0.3603413388204031,0.2529592406901803,1.3703703703703705,2.111111111111111,2.8518518518518516,10.796635549664368,-0.1829441417483574,1.1809490967877548e-16,-2.7888002938953695,0.034316258037004346,-2.8712609321774742,1.8814005661290814,-1.107814613441677,2.0391538105219187,1940.0410060142883,38.09941162659982,35.1971026724637,13.197102672463696,21.9929170390437,18.11101251598166,7.269371729481786,4.923186553158376,4.923186553158376,3.2657396078246226,3.2657396078246226,2.0473517737666604,2.0473517737666604,-3.0999999999999996,9751814397.658133,5.241446380702656,7.6461936355218905,3.713584743151384,189.03037508908955,15.596629976806003,1.4118420783282006,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,0.0,5.261891554738487,0.0,24.16967483065318,60.8876859630376,38.6510239450842,28.162192745548023,35.07447598629061,16.81010466143256,5.261891554738487,15.596629976806003,5.893957685363079,12.745849802658759,19.490579052947837,59.59672914785181,0.0,17.196124296186266,10.619626706576751,0.0,0.0,0.0,30.374762052528595,0.0,17.22507055289384,54.7117025373588,48.46982616445783,4.235526234984602,22.029827915475046,0.0,80.71000000000001,136.28375004022482,10.056428738810308,0.0,4.977003270229252,0.0,0.0,6.069221312792274,0.0,0.0,0.0,30.279938802218776,181.99059047471556,0.0,13.804073220690384,6.597542185554271,-4.43572861184786,-6.5253707951710656,-5.3502849527899,-9.744032564079054,-12.336788957072347,0.0,0.2727272727272727,27,3,5,0,1,1,2,1,3,3,3,5,4,0,1,1,4,3.4359800000000016,106.37660000000002,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.990948504720805,-4.465345603632249,13.990948504720805,0.04399085611147857,0.4226269509114388,409.5329999999997,382.3170000000002,409.21541248400075,156,0,0.2529592406901803,-0.36034133882043473,0.36034133882043473,0.2529592406901803,1.064516129032258,1.7096774193548387,2.4516129032258065,10.327043743284595,-0.1829449856365073,3.1517883544477505e-17,-2.788800298736417,3.2953991471719587e-16,-2.871260932288207,1.869524369957439,-1.1078148324260844,1.7787742683665133,2388.609956598444,44.85640646055103,42.24988907696374,15.249889076963736,26.09764664667475,21.887405718231683,8.545764931731807,5.811383154283389,5.811383154283389,3.9039362089496352,3.9039362089496352,2.4914500743291677,2.4914500743291677,-3.3699999999999983,670058303238.0547,5.700112529338017,8.78242814308742,4.253198525618424,220.35480000012728,15.596629976806003,1.4118420783282006,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,66.46660578429623,59.929751531105,38.6510239450842,23.383312721909853,41.92826876714172,16.810104661432565,0.0,15.596629976806003,5.893957685363079,12.745849802658759,19.490579052947837,84.24537119447132,0.0,22.253805966787983,10.619626706576751,0.0,0.0,0.0,30.374762052528595,0.0,5.893957685363079,56.00204382651291,78.68191970277431,4.235526234984602,33.156730898869036,0.0,56.92,172.05929507023833,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,37.13373158306989,225.9920150788541,0.0,13.946957648609327,-2.777942016993097,-5.6184655606811535,-6.626527661834301,-12.050845507253811,-9.89194508650166,-12.473246894199395,0.0,0.2222222222222222,31,3,4,0,1,1,3,1,4,2,3,4,5,0,1,1,5,5.231300000000004,127.0976,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14.072748080850443,-4.543638282334232,14.072748080850443,0.1620332884153446,0.5376723727294418,430.59599999999955,396.3240000000002,430.273261708001,168,0,0.2529592406901803,-0.36034133882045083,0.36034133882045083,0.2529592406901803,1.1875,1.9375,2.71875,1.4573068191985613e-15,-0.19105351632561007,-1.083669580051496e-16,-2.788800301856665,-7.002667709425212e-17,-2.871260932567748,3.5087552167405826e-16,-1.1285434033161474,1.7687509635272642,2491.4641579313384,51.969655114602894,49.69710267246369,15.697102672463695,29.03226250577254,25.558226111481616,8.716585324981741,5.857203547533324,5.857203547533324,3.837953203324581,3.837953203324581,2.4419628201103794,2.4419628201103794,-2.629999999999999,9710635797044.066,5.208222428017047,9.884045565274187,4.892643462037402,238.0761544982917,15.596629976806003,1.4118420783282006,2.8236841566564013,0.0,5.907179729351506,0.0,9.694446914922299,0.0,0.0,0.0,42.627437147309145,80.10586921069866,61.59698630344283,16.529519941058755,51.52357866033328,16.810104661432565,0.0,20.49653970765648,5.893957685363079,38.36148419096284,32.48429842157972,59.59672914785182,0.0,11.126902983393991,10.619626706576751,0.0,0.0,0.0,48.26839115201096,6.496859684315945,5.893957685363079,90.27957991538948,48.46982616445783,4.235526234984602,22.02982791547505,0.0,60.160000000000004,179.7930135280113,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,46.72904147626145,286.0132115142219,0.0,13.139688691417046,-3.0315960372680815,-6.5468233736683725,-6.804005391272908,-10.151640767629656,-22.405779571324747,-25.213055064475213,0.0,0.4444444444444444,32,3,5,0,2,2,2,1,3,3,3,5,6,0,2,2,5,4.550200000000004,130.7896,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.75687065286271,-4.389663997731488,13.75687065286271,0.04000873252150905,0.6159492764565395,368.86799999999965,347.70000000000005,368.1403889720006,134,0,0.2529592406902859,-0.3603413329005944,0.3603413329005944,0.2529592406902859,1.4615384615384615,2.269230769230769,3.1153846153846154,10.973427641098093,-0.18294397001485657,1.5820396333735814e-16,-2.7888002836678303,0.0723426481898072,-2.871260932521804,1.9063336613244157,-1.1078145615239754,2.0197384663872295,1830.2625468993026,36.522061357410195,33.57506714547292,13.330996091491377,21.027391881654346,17.27360155023625,7.309925236745605,4.700799894633516,5.058812982083833,3.0854479779996873,3.2644545217248457,1.9473085080104355,2.0368117798730148,-2.369999999999999,3778638763.1740294,5.334229127447654,7.477030568632339,3.5911960988171607,186.39079700088456,15.596629976806003,6.564951895220993,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,23.685777305559107,55.3242344713406,50.38737064759597,15.158761384888534,33.70371743012038,28.41104455166508,0.0,20.58060849775321,5.893957685363079,12.745849802658759,19.490579052947837,53.27444526853578,0.0,11.126902983393991,10.619626706576751,0.0,0.0,11.600939890232516,35.35874057347581,0.0,5.893957685363079,47.77749248949157,42.557883959946,9.388636051877395,22.02982791547505,0.0,69.81,129.96146616090877,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,40.51012013628109,173.2018239179488,5.742358917897774,17.353750396535915,-3.1464018645004295,-3.4409140423676057,-6.465899496139605,-4.5647636602576425,-10.468457700476483,-12.267052024196335,0.0,0.3,26,3,5,0,1,1,1,2,3,3,3,6,4,0,1,1,4,3.612700000000002,104.46660000000003,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
