activity,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
1,13.768413433082026,13.768413433082026,0.1455356147279847,-4.449900405559375,0.5629719654098416,362.4769999999996,336.26900000000006,362.2106614520008,140,0,0.2672403145755023,-0.3505117361434276,0.3505117361434276,0.2672403145755023,1.3333333333333333,2.111111111111111,2.888888888888889,10.072197309030628,-0.1829463279196609,-1.4361283263699882e-16,-2.78871539147145,9.272675215064311e-17,-2.871416619746027,0.1106545758884017,-1.10781626400649,3.3052114893629474,2.0246915982757328,1999.5362057139344,41.469655114602894,39.1971026724637,13.197102672463696,23.60961277496217,20.005439706981573,7.269371729481786,4.909989952033367,4.909989952033367,3.191950418537908,3.191950418537908,1.990934556175174,1.990934556175174,-2.6299999999999994,44594472986.79004,4.672814580574507,7.943411882124651,4.044349000516092,195.71368136978143,21.31634695253228,9.929454229833064,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,36.25451224597977,60.4087187470713,41.71650553092582,10.96606844936176,40.63967725528745,16.81010466143256,0.0,15.596629976806003,11.613674661089352,19.242709486974704,19.49057905294784,59.59672914785181,0.0,11.126902983393991,16.339343682303024,0.0,0.0,0.0,30.374762052528595,6.496859684315945,5.893957685363079,57.58369615285071,48.33934966130636,7.059210391641003,22.02982791547505,0.0,82.94,148.50032670026707,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,35.845140071215624,213.66303507871095,0.0,13.62287781835404,-2.656081873394461,-5.884905401905174,-6.633319209699472,-9.202048147144962,-8.50157358422285,-15.657984680698156,0.0,0.3181818181818182,27,5,5,0,1,1,2,1,3,3,4,5,6,0,1,1,4,3.023000000000001,109.55300000000004,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,2,1,0,27,33,1,0,14,8,0,6,6,5,0,0,0,0,1,0,3,2,0,16,5,0,0,1,3,0,0,0,0,2,1
0,9.143027502508248,9.143027502508248,0.5976002887479464,-4.457647047408728,0.3983576055406636,454.5739999999997,424.3340000000003,454.2368762000008,174,0,0.2324241323008866,-0.4762629031051013,0.4762629031051013,0.2324241323008866,1.2352941176470589,2.088235294117647,2.8529411764705883,10.36192012043194,-0.243835204821558,-1.5726516050317698e-17,-2.775411417487427,1.1324079380103972e-16,-2.851688320941244,1.494556584892248,-1.1086514570962651,3.4014389444056023,1.98913123546614,2528.586376110354,49.53013304691796,46.60535096292756,16.60535096292756,28.65423753213582,23.973384951677453,9.13174416517758,6.170300315113197,6.170300315113197,4.077440556023042,4.077440556023042,2.598820835938348,2.598820835938348,-3.479999999999999,6707510650543.853,6.388935712586321,10.199380903090928,4.88137192744061,242.07659973717955,20.183544219868047,12.670971342173502,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894415,0.0,0.0,36.25451224597977,67.26061086436698,42.37783394579003,45.98258183613345,50.40002114243397,0.0,0.0,15.277770395182792,11.613674661089352,26.09460160427038,19.55270461154818,78.11757712519662,0.0,39.52165029292028,15.7663932828147,0.0,5.879988336435371,0.0,29.52066165344259,6.496859684315945,12.745849802658755,60.88323380264875,71.40782507885595,4.235526234984602,33.6416619564849,0.0,86.2,180.2100216483132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,50.40002114243397,261.032344509484,0.0,7.62991795174222,-0.8017892370881734,-9.720597052742102,-6.097392068134088,-10.12453676627418,-12.136916425522028,-19.447697578132377,0.0,0.2857142857142857,34,3,6,0,1,1,2,2,4,6,2,6,9,0,1,1,5,5.216120000000004,134.32309999999993,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,3,1,1,34,39,0,0,18,11,0,9,8,6,0,0,0,0,0,1,1,3,3,21,5,0,0,1,4,0,0,0,0,0,0
1,14.136413289859354,14.136413289859354,0.6685158836006604,-4.461077215608466,0.6038381564941484,380.39999999999975,360.2400000000001,380.1372217400005,144,0,0.2932958378790474,-0.5042423134544359,0.5042423134544359,0.2932958378790474,1.25,2.0357142857142856,2.821428571428572,11.17089967265794,-0.1892299288968342,0.2307499601914613,-2.7418425283410635,0.3070968847777734,-2.8028419254505583,2.031249897683795,-1.0917111812424127,3.360274901067628,2.1023396668558543,1866.4397371539303,37.01362518897291,33.43566864331923,13.435668643319232,21.764085089098877,17.10648903656917,7.342778860141485,5.035094372235563,5.035094372235563,3.276314464376324,3.276314464376324,2.0951134558527564,2.0951134558527564,-3.48,8164291711.762468,6.006787062544636,7.264993271088874,3.3834051441337443,189.0652694787601,24.844490403406624,11.600912609991887,18.67111316377045,5.907179729351506,8.769579043816774,0.0,9.589074368143644,0.0,0.0,0.0,18.127256122989884,43.28844953464132,34.57895733048936,12.33682700553198,48.93857922063339,28.47099008949361,2.8623993144652684,4.899909730850478,0.0,25.136667172337784,11.80667303760432,54.0995970801808,0.0,11.49902366656781,5.309813353288376,5.687386274683562,11.49902366656781,0.0,42.30903703889877,4.794537184071822,0.0,52.97645476182819,52.75650059835971,1.4118420783282006,10.969244356107035,0.0,103.01,135.9128607770348,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217616382214423,31.994287784740557,168.08434286471618,0.0,27.35022898321148,6.874948246958042,-2.2616049370093414,-8.089564031187894,-13.5042494710022,-12.7607773506556,-4.276657638363987,0.0,0.238095238095238,28,3,7,0,1,1,2,1,3,5,3,7,5,0,1,1,4,3.477400000000003,103.29080000000005,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,4,1,28,27,2,0,14,8,0,5,12,7,0,0,0,0,2,2,3,0,1,15,5,0,0,1,3,0,0,0,0,2,1
1,13.750697813356538,13.750697813356538,0.0290347956216461,-4.394199145123778,0.6869095473253619,334.4229999999996,312.247,334.17936132400064,128,0,0.2529592406902859,-0.3603413329006799,0.3603413329006799,0.2529592406902859,1.48,2.36,3.24,10.301104891970231,-0.1829441405658117,1.1012019815082274e-16,-2.788800284381235,1.267550022676417e-16,-2.8712609326296894,1.5413733144028008,-1.1078145977668918,3.232290626065012,2.01973846638723,1824.393717167636,36.5220613574102,34.19710267246369,12.197102672463696,21.027391881654346,17.58461931373164,6.742978527231764,4.521793350908357,4.521793350908357,2.995944706137108,2.995944706137108,1.902556872079146,1.902556872079146,-2.6599999999999997,3778638763.174029,4.539578095446668,7.069085296076049,3.4158128064398343,177.49250127417068,15.596629976806003,1.4118420783282006,2.8236841566564013,0.0,5.907179729351506,0.0,9.77851570501903,0.0,0.0,0.0,18.127256122989884,49.28181576367731,56.56026585841074,16.529519941058755,35.0744759862906,16.810104661432565,0.0,20.58060849775321,5.893957685363079,12.74584980265876,19.49057905294784,54.29423066245775,0.0,11.126902983393991,10.619626706576751,0.0,0.0,0.0,35.35874057347581,0.0,5.893957685363079,49.148251045661794,48.73077917076076,4.235526234984602,22.02982791547505,0.0,69.81,130.98125155483075,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,30.279938802218776,180.5753755765889,0.0,17.237838188031116,-2.5966789473373195,-3.5239387337256307,-6.477780832696267,-4.769254715939176,-11.332971035380156,-12.279256166208173,0.0,0.3,25,3,5,0,1,1,1,2,3,3,3,5,4,0,1,1,4,2.9593000000000007,99.45660000000004,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,3,1,0,25,27,1,0,14,8,0,4,6,5,0,0,0,0,1,0,2,1,1,15,5,0,0,1,3,0,0,0,0,2,1
0,8.774986723495298,8.774986723495298,0.5563725249188773,-4.358287541590055,0.5976341709890458,390.4869999999997,364.27900000000017,390.2055760720007,150,0,0.2930920750001861,-0.5079662294394203,0.5079662294394203,0.2930920750001861,1.2413793103448276,1.9655172413793105,2.689655172413793,10.27176981582455,-0.1829282740503259,-3.6148153678858526e-17,-2.775411226083721,1.8761682582080786e-16,-2.851688301292385,1.3667308954537574,-1.108650596186811,3.062371041900398,2.1643644059939664,1987.7983267739955,42.72073197015946,40.10535096292756,14.105350962927558,24.6763870165511,20.427509096909382,7.677620019945648,5.068238242497232,5.068238242497232,3.2368474470990938,3.2368474470990938,2.013962208860409,2.013962208860409,-2.959999999999999,111132472807.75964,5.389553390346133,9.026411191206396,4.724895886652607,207.1212561622941,20.87520147392191,15.678966063116968,0.0,5.879988336435371,1.4311996572326342,0.0,0.0,9.967957041894415,0.0,0.0,24.16967483065318,61.3666531790039,32.70210678558235,33.50415256645193,44.23788561563672,0.0,1.4311996572326342,15.277770395182792,11.613674661089352,19.242709486974704,19.55270461154818,60.07569636381811,0.0,34.14425914281019,15.766393282814697,0.0,11.629500169719275,0.0,36.06066950178244,6.496859684315945,5.893957685363079,48.46598953010063,54.51224487212112,4.235526234984602,22.514758973090917,0.0,93.29,149.93885761952896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.07676523300163,40.56027708176213,218.5923492414672,0.0,7.57611926020408,3.424057600913032,-5.810481577397512,-6.825337367034403,-9.21427883289463,-9.801188327079712,-15.524573331511371,0.0,0.3043478260869565,29,4,6,0,1,1,2,1,3,6,3,6,8,0,1,1,4,3.3533000000000017,113.5489,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,3,2,0,29,34,0,0,15,9,0,8,8,6,0,0,0,0,0,2,1,2,2,17,5,0,0,0,4,0,0,0,0,0,0
0,12.375533411699712,12.375533411699712,0.6356841466022782,-4.467815263827061,0.491807252348087,445.5669999999996,414.3190000000002,445.2477752320009,172,0,0.2324241310212106,-0.4762629031083715,0.4762629031083715,0.2324241310212106,1.303030303030303,2.0,2.696969696969697,10.153691875109825,-0.2438654475158288,-1.445502911790087e-16,-2.7754114381576263,5.016801246324417e-17,-2.851688326868952,0.6006176512602174,-1.1086515010336189,3.14683609131892,2.2077589870517897,2331.97179228297,50.16832572735217,47.05256455842752,16.05256455842752,28.41509122039772,23.913687997445432,8.624833615445606,5.64287345942376,5.64287345942376,3.5290357186918704,3.5290357186918704,2.1880071943755453,2.1880071943755453,-3.289999999999999,3909162211860.9614,6.033284800671186,11.028003729994651,6.150052454265784,238.12947191188985,21.076206636103077,9.929454229833064,1.4118420783282006,11.787168065786876,0.0,0.0,4.794537184071822,9.967957041894415,0.0,0.0,48.33934966130636,42.76042984004771,50.16313425570468,36.245669678792375,52.18924946778064,5.907179729351506,0.0,20.587583748471168,11.613674661089352,32.59146128858633,19.55270461154818,65.6391478555151,0.0,28.394747309526284,21.076206636103077,0.0,5.879988336435371,0.0,35.4278413827941,17.788256552703714,5.893957685363079,67.73512591994444,54.51224487212112,5.6473683133128025,22.514758973090917,0.0,102.16,174.31854216219358,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,47.39471228370881,260.27379475884294,0.0,19.857511006048338,-1.603560683593273,-8.306505062450183,-8.30434435232102,-11.31267204335827,-10.133600321393288,-23.38728996844188,0.0,0.3461538461538461,33,4,7,0,1,1,2,1,3,6,3,7,10,0,1,1,4,3.283800000000001,129.4048,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2,3,2,0,33,42,1,0,15,9,0,10,9,7,0,0,0,0,1,1,3,4,2,17,5,0,0,0,4,0,0,0,0,0,0
0,14.00625952629411,14.00625952629411,0.6315999300016024,-4.505430527572328,0.5431898211557805,471.6049999999997,438.3410000000003,471.26342529600095,182,0,0.2533495839148574,-0.4762629031083581,0.4762629031083581,0.2533495839148574,1.1714285714285717,1.8571428571428568,2.571428571428572,10.15366908647155,-0.1886187626745721,-1.1211096239324386e-16,-2.7754113307912105,-8.01825760188587e-18,-2.8516883182073083,0.6006176798553315,-1.108651411040591,3.254972542903561,1.9187610348556303,2520.846253712656,53.16832572735216,50.05256455842752,17.052564558427516,30.13239914994661,25.69008119969546,9.348440413195584,6.2282836560487285,6.2282836560487285,4.074651534391567,4.074651534391567,2.541368501100385,2.541368501100385,-3.289999999999999,25987723678018.9,6.334553053621956,10.969771814322304,5.521290193714273,252.8153808418464,20.66630301366517,9.929454229833064,0.0,5.879988336435371,5.907179729351506,0.0,4.794537184071822,9.967957041894415,0.0,0.0,36.25451224597977,62.02766556633606,62.22534609527306,33.50415256645193,54.88968305796312,5.907179729351506,0.0,20.17768012603327,11.613674661089352,31.988559289633464,32.546423980180066,65.6391478555151,0.0,28.394747309526284,15.766393282814697,0.0,5.879988336435371,0.0,53.32147048227647,6.496859684315945,5.893957685363079,82.53589645788992,54.51224487212112,4.235526234984602,22.514758973090917,0.0,93.37,186.29945590943476,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,50.09514587389128,280.0804040034276,0.0,20.857339690042053,-0.8323798315026414,-8.591249018108657,-8.387425043931925,-11.701945287637624,-17.929313930118724,-23.91209724883683,0.0,0.3928571428571428,35,3,7,0,2,2,2,1,3,6,2,7,8,0,2,2,5,3.883700000000003,137.02159999999992,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,4,2,0,35,42,1,0,20,9,0,8,9,7,0,0,0,0,1,1,2,2,2,18,9,0,0,1,4,0,0,0,0,0,0
1,8.813129086530287,8.813129086530287,0.5357020477686452,-3.9320247173407568,0.4288033861444982,400.4819999999997,376.2900000000001,400.1899260080007,152,0,0.2324147145832591,-0.476508550655921,0.476508550655921,0.2324147145832591,0.9333333333333332,1.7,2.433333333333333,10.90467244223059,-0.1866810864471764,7.604431815984248e-17,-2.54697451731372,2.26199475974041e-16,-2.719179561303911,1.978981140307976,-1.0363516063969231,3.3013811700750924,2.184917008010069,2111.2594532155413,41.53013304691797,38.60535096292756,14.605350962927558,24.48158780132544,19.696991749427436,7.9081373674276,5.196693517363218,5.196693517363218,3.421204421402576,3.421204421402576,2.1619401066745265,2.1619401066745265,-3.479999999999998,103813638119.74886,6.029796429983849,9.345073647713,4.4004408308349054,209.0409245777585,20.59344784230594,14.082813420501704,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894415,0.0,0.0,48.33934966130636,30.039106276702608,31.41176549642825,47.35334039230367,42.216553327570615,0.0,0.0,9.967957041894415,11.439433951452546,12.869784585645323,13.055844927232233,78.59654434116291,0.0,39.52165029292028,16.176296905252595,0.0,5.879988336435371,0.0,23.023801969126648,6.496859684315945,0.0,39.351547516430784,77.45024378651925,5.6473683133128025,33.6416619564849,0.0,100.19,155.48325809841333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,42.216553327570615,204.30028167149115,0.0,7.667375513470613,0.0,-7.689802909782618,-1.3623073790020035,-9.683266201420723,-6.9621130206484105,-10.936834340774624,0.0,0.1666666666666666,30,4,6,0,0,0,2,2,4,6,2,6,10,0,0,0,4,4.256900000000004,117.6638,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,2,1,1,30,34,0,0,12,11,0,10,8,6,0,0,0,0,0,1,2,4,3,20,0,0,0,1,3,0,0,0,0,0,0
0,13.933815742921148,13.933815742921148,0.2306129152117537,-4.521408406839953,0.5716480198415635,416.5689999999996,384.31300000000016,416.2576116440009,162,0,0.2672403145755023,-0.3715371545006396,0.3715371545006396,0.2672403145755023,1.1612903225806452,1.903225806451613,2.677419354838709,1.6389867423430654e-15,-0.1910457881986411,-9.264769286956523e-17,-2.788715403694951,-9.285365846682863e-17,-2.871416620300641,6.072651381939316e-16,-1.1078168099817796,3.415438252785372,1.773962702456739,2385.8455921938557,49.469655114602894,47.1971026724637,15.197102672463696,27.78824556991625,24.308226111481613,8.466585324981741,5.705810345283302,5.705810345283302,3.750967412912857,3.750967412912857,2.378947301956388,2.378947301956388,-2.79,3067995303049.2534,5.065879204761496,9.1452076213826,4.615613916657221,228.90127138355948,20.49653970765648,7.105770073176662,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,24.16967483065318,86.04887937468905,64.86681993928713,10.96606844936176,48.78206154799283,22.49749093611612,0.0,15.596629976806003,5.893957685363079,31.864624506646894,37.384208152430205,54.033277656154816,0.0,11.126902983393991,15.519536437427227,5.687386274683562,0.0,0.0,43.36848142116048,0.0,5.893957685363079,82.10508781450355,48.33934966130636,4.235526234984602,22.02982791547505,0.0,60.16,173.42008862668192,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,43.987524363921,268.5306063273343,0.0,13.253770636776096,-2.855233114022304,-6.346169585531406,-6.786675165399183,-10.891101970837912,-20.54446485463613,-20.610732273683475,0.0,0.4230769230769231,31,3,5,0,2,2,2,1,3,3,3,5,5,0,2,2,5,4.554600000000003,127.72560000000004,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,3,1,0,31,38,1,0,20,8,0,5,6,5,0,0,0,0,1,0,2,1,0,17,10,0,0,1,4,0,0,0,0,2,1
0,9.031482836030545,9.031482836030545,0.5271768714798601,-4.518470522736449,0.5383939284021306,457.6219999999996,422.3420000000002,457.284160740001,178,0,0.232424131084717,-0.4762629031082927,0.4762629031082927,0.232424131084717,1.088235294117647,1.7941176470588236,2.5294117647058822,2.112616208236924e-15,-0.1910476496686781,-9.364970737647151e-17,-2.7754124578913677,-1.2385465025209976e-16,-2.8516883297267976,3.0354153047200197e-16,-1.1086517660252115,3.194078860031987,1.964536211785349,2513.3270683710816,54.09097545816254,51.64431626796365,16.644316267963653,30.471715547423653,26.48595705446353,9.144316267963651,6.0217378893902245,6.0217378893902245,3.930605767733063,3.930605767733063,2.469345617771133,2.469345617771133,-2.959999999999999,35325471593001.97,5.7099104142497,10.977088229972107,5.397486508444418,251.4637997421383,20.66630301366517,9.929454229833064,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894415,0.0,0.0,36.25451224597977,68.40059046766544,65.09079799060007,33.50415256645193,52.83666298623173,5.687386274683562,0.0,15.277770395182792,11.613674661089352,38.36148419096284,37.44633371103055,60.07569636381811,0.0,28.394747309526284,20.66630301366517,5.687386274683562,5.879988336435371,0.0,42.51438102207448,6.496859684315945,5.893957685363079,81.29234979579094,54.51224487212112,4.235526234984602,22.514758973090917,0.0,76.3,186.88913586439915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,52.83666298623173,299.6489994668304,0.0,6.981286791055096,-0.8361432600766858,-8.71736437108125,-6.2389138214210895,-11.899131501824474,-22.456159793542408,-24.315906843272963,0.0,0.4285714285714285,34,3,6,0,2,2,2,1,3,6,2,6,8,0,2,2,5,4.638000000000004,137.9480999999999,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,4,1,0,34,43,0,0,21,9,0,8,7,6,0,0,0,0,0,1,1,2,2,18,10,0,0,0,5,0,0,0,0,0,0
1,9.087986836947806,9.087986836947806,0.6348068958935977,-4.516460100799079,0.5408836197129557,458.60599999999965,424.3340000000003,458.26817632800095,178,0,0.2324241310211423,-0.4762629031083715,0.4762629031083715,0.2324241310211423,1.088235294117647,1.7941176470588236,2.5294117647058822,3.358004893112992e-15,-0.182931951285757,-1.31949881140167e-16,-2.775411929463944,-5.0551003423015837e-17,-2.851688325603777,8.343398976970284e-16,-1.1086516284506098,3.176769042844048,1.976971152382484,2484.3304965327256,53.22073197015946,50.60535096292756,16.60535096292756,30.05681386068205,25.973384951677453,9.13174416517758,6.045300315113198,6.045300315113198,3.96390951971506,3.96390951971506,2.4852897996303653,2.4852897996303653,-2.799999999999999,22994135907903.363,5.94232349894751,11.083541950035295,5.462429899506946,249.412540801274,20.503256236614742,9.929454229833064,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894415,0.0,0.0,48.33934966130636,61.40023732806954,52.67387005226608,38.98718679113282,56.20276738386157,0.0,0.0,15.277770395182792,11.613674661089352,37.88251697499654,32.67067509738076,65.6391478555151,0.0,28.394747309526284,15.766393282814697,0.0,5.879988336435371,0.0,42.63863213927517,11.233722638115994,5.893957685363079,85.00607551535138,54.51224487212112,4.235526234984602,22.514758973090917,0.0,82.29,181.5105752517965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.704819995694466,51.46590443006151,295.79251696673674,0.0,7.499287764654376,-0.8349170114072835,-8.832407744023833,-10.391701353298457,-12.057641837734907,-18.4895255441428,-24.018944574117203,0.0,0.4285714285714285,34,3,6,0,2,2,2,1,3,6,2,6,8,0,2,2,5,4.541700000000004,134.67809999999992,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,3,1,1,34,42,0,0,21,9,0,8,8,6,0,0,0,0,0,1,1,2,3,17,10,0,0,0,5,0,0,0,0,0,0
